Year,School,FSM,VR_Band,Gender,VR_BAND_Student,Ethnicity,School_Gender,School_Denomination,ExamScore
1,30,14,38,0,2,1,1,1,41
1,30,14,38,1,3,7,1,1,31
1,30,14,38,1,2,1,1,1,36
1,30,14,38,0,3,1,1,1,22
1,30,14,38,1,3,1,1,1,6
1,30,14,38,1,2,1,1,1,37
1,30,14,38,0,2,1,1,1,34
1,30,14,38,1,2,1,1,1,31
1,30,14,38,1,3,1,1,1,22
1,30,14,38,1,2,1,1,1,28
1,30,14,38,0,3,1,1,1,25
1,30,14,38,1,3,1,1,1,21
1,30,14,38,0,2,1,1,1,25
1,30,14,38,1,3,1,1,1,25
1,30,14,38,1,2,1,1,1,42
1,30,14,38,1,1,1,1,1,15
1,30,14,38,0,2,1,1,1,18
1,30,14,38,0,3,1,1,1,2
1,30,14,38,1,2,1,1,1,39
1,30,14,38,1,2,1,1,1,31
1,30,14,38,1,2,1,1,1,46
1,30,14,38,1,2,1,1,1,42
1,30,14,38,1,3,1,1,1,21
1,30,14,38,1,2,1,1,1,30
1,30,14,38,1,3,1,1,1,23
1,30,14,38,0,2,1,1,1,18
1,30,14,38,1,2,9,1,1,48
1,30,14,38,1,2,1,1,1,33
1,30,14,38,0,3,1,1,1,14
1,30,14,38,1,2,1,1,1,43
1,30,14,38,1,2,1,1,1,28
1,30,14,38,0,2,11,1,1,31
1,30,14,38,0,3,1,1,1,33
1,30,14,38,0,3,1,1,1,21
1,30,14,38,0,3,1,1,1,32
1,30,14,38,1,3,1,1,1,14
1,30,14,38,0,2,1,1,1,24
1,30,14,38,0,3,1,1,1,23
1,30,14,38,1,2,1,1,1,35
1,30,14,38,1,2,1,1,1,26
1,30,14,38,0,1,5,1,1,14
1,30,14,38,0,2,1,1,1,36
1,30,14,38,1,3,1,1,1,20
1,30,14,38,1,2,1,1,1,32
1,30,14,38,1,3,1,1,1,38
1,30,14,38,0,2,1,1,1,24
1,30,14,38,1,3,1,1,1,8
1,30,14,38,0,2,1,1,1,34
1,30,14,38,1,3,1,1,1,26
1,30,14,38,1,2,1,1,1,32
1,30,14,38,0,2,1,1,1,34
1,30,14,38,0,2,1,1,1,22
1,30,14,38,1,3,1,1,1,32
1,30,14,38,1,3,1,1,1,9
1,30,14,38,0,2,1,1,1,21
1,30,14,38,1,3,1,1,1,1
1,30,14,38,0,3,1,1,1,24
2,30,19,30,1,3,1,1,1,30
2,30,19,30,1,2,1,1,1,26
2,30,19,30,1,3,1,1,1,24
2,30,19,30,0,3,1,1,1,16
2,30,19,30,1,2,1,1,1,24
2,30,19,30,0,3,1,1,1,3
2,30,19,30,1,3,1,1,1,31
2,30,19,30,0,3,1,1,1,20
2,30,19,30,1,3,1,1,1,23
2,30,19,30,1,2,1,1,1,35
2,30,19,30,1,3,1,1,1,2
2,30,19,30,0,3,1,1,1,24
2,30,19,30,0,1,1,1,1,12
2,30,19,30,1,1,1,1,1,31
2,30,19,30,1,3,1,1,1,1
2,30,19,30,1,2,1,1,1,22
2,30,19,30,0,2,1,1,1,31
2,30,19,30,0,2,1,1,1,15
2,30,19,30,0,2,1,1,1,37
2,30,19,30,0,3,1,1,1,27
2,30,19,30,0,3,1,1,1,23
2,30,19,30,1,3,1,1,1,26
2,30,19,30,1,2,1,1,1,32
2,30,19,30,1,3,1,1,1,15
2,30,19,30,0,2,1,1,1,25
2,30,19,30,1,3,1,1,1,5
2,30,19,30,0,3,1,1,1,6
2,30,19,30,0,2,1,1,1,16
2,30,19,30,0,2,1,1,1,23
2,30,19,30,1,2,1,1,1,37
2,30,19,30,0,3,1,1,1,33
2,30,19,30,0,1,1,1,1,4
2,30,19,30,0,3,1,1,1,31
2,30,19,30,1,2,1,1,1,19
2,30,19,30,0,2,1,1,1,23
2,30,19,30,0,2,1,1,1,25
2,30,19,30,1,3,1,1,1,30
2,30,19,30,0,2,1,1,1,25
2,30,19,30,1,3,1,1,1,23
2,30,19,30,0,2,1,1,1,22
2,30,19,30,1,3,1,1,1,28
2,30,19,30,0,2,1,1,1,27
2,30,19,30,1,3,1,1,1,14
2,30,19,30,0,3,1,1,1,15
2,30,19,30,0,2,1,1,1,1
2,30,19,30,0,2,1,1,1,24
2,30,19,30,0,3,1,1,1,22
2,30,19,30,0,2,5,1,1,23
2,30,19,30,0,3,1,1,1,11
2,30,19,30,0,3,1,1,1,21
2,30,19,30,0,3,1,1,1,11
2,30,19,30,1,2,1,1,1,19
2,30,19,30,0,1,1,1,1,5
2,30,19,30,1,3,9,1,1,27
2,30,19,30,1,1,1,1,1,24
2,30,19,30,0,3,1,1,1,30
2,30,19,30,1,2,1,1,1,30
2,30,19,30,0,2,5,1,1,21
2,30,19,30,0,2,1,1,1,26
2,30,19,30,0,3,1,1,1,21
2,30,19,30,0,3,1,1,1,4
2,30,19,30,1,3,1,1,1,38
2,30,19,30,1,1,1,1,1,15
2,30,19,30,1,2,1,1,1,28
2,30,19,30,1,3,1,1,1,34
2,30,19,30,1,3,1,1,1,12
2,30,19,30,0,1,1,1,1,14
2,30,19,30,0,3,1,1,1,18
3,30,19,31,0,3,1,1,1,36
3,30,19,31,0,3,1,1,1,27
3,30,19,31,0,3,1,1,1,15
3,30,19,31,0,1,1,1,1,8
3,30,19,31,0,3,1,1,1,19
3,30,19,31,0,3,1,1,1,19
3,30,19,31,1,3,1,1,1,16
3,30,19,31,0,3,1,1,1,21
3,30,19,31,1,3,1,1,1,22
3,30,19,31,0,2,1,1,1,20
3,30,19,31,1,3,1,1,1,25
3,30,19,31,0,2,1,1,1,26
3,30,19,31,0,2,1,1,1,30
3,30,19,31,0,3,1,1,1,26
3,30,19,31,1,3,1,1,1,26
3,30,19,31,0,3,5,1,1,27
3,30,19,31,0,2,1,1,1,21
3,30,19,31,1,3,1,1,1,1
3,30,19,31,0,3,1,1,1,28
3,30,19,31,1,2,1,1,1,24
3,30,19,31,0,3,1,1,1,5
3,30,19,31,0,3,1,1,1,22
3,30,19,31,0,3,1,1,1,18
3,30,19,31,0,3,1,1,1,23
3,30,19,31,1,2,1,1,1,39
3,30,19,31,1,2,1,1,1,34
3,30,19,31,1,3,1,1,1,15
3,30,19,31,0,3,1,1,1,6
3,30,19,31,0,1,1,1,1,20
3,30,19,31,1,3,1,1,1,23
3,30,19,31,1,3,1,1,1,29
3,30,19,31,0,2,1,1,1,12
3,30,19,31,1,3,1,1,1,14
3,30,19,31,1,3,1,1,1,20
3,30,19,31,0,2,1,1,1,4
3,30,19,31,0,3,1,1,1,22
3,30,19,31,1,3,1,1,1,16
3,30,19,31,0,2,1,1,1,24
3,30,19,31,1,3,5,1,1,10
3,30,19,31,0,3,7,1,1,27
3,30,19,31,1,3,1,1,1,30
3,30,19,31,0,3,1,1,1,15
3,30,19,31,0,3,1,1,1,34
3,30,19,31,1,2,1,1,1,22
3,30,19,31,1,3,1,1,1,34
3,30,19,31,0,2,1,1,1,26
3,30,19,31,0,3,1,1,1,17
3,30,19,31,0,3,1,1,1,10
3,30,19,31,1,2,1,1,1,36
3,30,19,31,1,3,1,1,1,29
3,30,19,31,1,3,1,1,1,30
3,30,19,31,0,3,1,1,1,23
3,30,19,31,0,2,1,1,1,24
3,30,19,31,0,3,1,1,1,18
3,30,19,31,0,2,9,1,1,28
3,30,19,31,1,1,6,1,1,29
3,30,19,31,1,3,1,1,1,21
3,30,19,31,0,3,1,1,1,26
3,30,19,31,0,3,1,1,1,36
3,30,19,31,0,3,7,1,1,27
3,30,19,31,1,3,1,1,1,25
3,30,19,31,0,1,1,1,1,4
3,30,19,31,0,2,1,1,1,22
3,30,19,31,1,2,1,1,1,25
3,30,19,31,1,3,1,1,1,31
3,30,19,31,0,3,1,1,1,25
3,30,19,31,1,2,1,1,1,20
3,30,19,31,0,2,1,1,1,29
3,30,19,31,1,3,1,1,1,25
3,30,19,31,0,2,1,1,1,30
3,30,19,31,0,2,7,1,1,32
3,30,19,31,1,2,1,1,1,36
3,30,19,31,1,1,1,1,1,22
3,30,19,31,0,2,1,1,1,24
3,30,19,31,0,3,1,1,1,26
3,30,19,31,0,2,1,1,1,31
3,30,19,31,1,3,1,1,1,4
3,30,19,31,0,3,1,1,1,17
3,30,19,31,0,2,1,1,1,20
3,30,19,31,0,2,1,1,1,27
3,30,19,31,0,3,1,1,1,13
3,30,19,31,1,3,1,1,1,39
3,30,19,31,0,3,1,1,1,30
3,30,19,31,1,2,1,1,1,24
3,30,19,31,0,1,1,1,1,10
3,30,19,31,0,2,1,1,1,15
3,30,19,31,1,3,1,1,1,31
3,30,19,31,1,2,1,1,1,29
3,30,19,31,0,2,1,1,1,34
3,30,19,31,0,2,1,1,1,19
3,30,19,31,1,1,1,1,1,5
1,31,53,14,0,3,2,2,1,15
1,31,53,14,0,3,1,2,1,14
1,31,53,14,0,3,1,2,1,12
1,31,53,14,0,3,11,2,1,9
1,31,53,14,0,3,1,2,1,3
1,31,53,14,0,3,1,2,1,14
1,31,53,14,0,3,11,2,1,24
1,31,53,14,0,3,1,2,1,37
1,31,53,14,0,1,1,2,1,19
1,31,53,14,0,2,1,2,1,23
1,31,53,14,0,1,10,2,1,12
1,31,53,14,0,3,10,2,1,14
1,31,53,14,0,3,5,2,1,17
1,31,53,14,0,3,1,2,1,5
1,31,53,14,0,3,11,2,1,4
1,31,53,14,0,2,1,2,1,21
1,31,53,14,0,1,1,2,1,6
1,31,53,14,0,1,1,2,1,4
1,31,53,14,0,3,6,2,1,18
1,31,53,14,0,3,1,2,1,10
1,31,53,14,0,3,1,2,1,9
1,31,53,14,0,3,11,2,1,5
1,31,53,14,0,2,1,2,1,15
1,31,53,14,0,2,1,2,1,3
1,31,53,14,0,1,4,2,1,20
1,31,53,14,0,3,7,2,1,9
1,31,53,14,0,2,1,2,1,17
1,31,53,14,0,1,4,2,1,27
1,31,53,14,0,1,4,2,1,29
1,31,53,14,0,2,1,2,1,3
1,31,53,14,0,2,1,2,1,5
1,31,53,14,0,2,1,2,1,17
2,31,77,13,0,3,1,2,1,16
2,31,77,13,0,1,1,2,1,11
2,31,77,13,0,3,5,2,1,25
2,31,77,13,0,1,4,2,1,12
2,31,77,13,0,2,1,2,1,15
2,31,77,13,0,3,1,2,1,2
2,31,77,13,0,2,1,2,1,21
2,31,77,13,0,3,11,2,1,13
2,31,77,13,0,3,5,2,1,25
2,31,77,13,0,1,1,2,1,10
2,31,77,13,0,3,6,2,1,39
2,31,77,13,0,3,1,2,1,5
2,31,77,13,0,3,10,2,1,8
2,31,77,13,0,2,1,2,1,31
2,31,77,13,0,1,4,2,1,33
2,31,77,13,0,1,1,2,1,14
2,31,77,13,0,3,1,2,1,16
2,31,77,13,0,1,4,2,1,14
2,31,77,13,0,3,1,2,1,4
2,31,77,13,0,1,4,2,1,3
2,31,77,13,0,3,1,2,1,9
2,31,77,13,0,3,5,2,1,2
2,31,77,13,0,1,4,2,1,7
2,31,77,13,0,3,9,2,1,15
2,31,77,13,0,3,10,2,1,26
2,31,77,13,0,3,4,2,1,25
2,31,77,13,0,3,1,2,1,31
2,31,77,13,0,1,4,2,1,8
2,31,77,13,0,2,1,2,1,5
2,31,77,13,0,3,5,2,1,16
2,31,77,13,0,1,4,2,1,24
2,31,77,13,0,3,1,2,1,16
2,31,77,13,0,3,1,2,1,11
3,31,77,10,0,3,5,2,1,18
3,31,77,10,0,3,4,2,1,37
3,31,77,10,0,3,4,2,1,24
3,31,77,10,0,3,1,2,1,24
3,31,77,10,0,3,7,2,1,4
3,31,77,10,0,1,1,2,1,6
3,31,77,10,0,1,4,2,1,11
3,31,77,10,0,3,7,2,1,20
3,31,77,10,0,3,5,2,1,25
3,31,77,10,0,1,4,2,1,2
3,31,77,10,0,1,1,2,1,5
3,31,77,10,0,3,4,2,1,20
3,31,77,10,0,1,4,2,1,2
3,31,77,10,0,1,5,2,1,5
3,31,77,10,0,3,6,2,1,4
3,31,77,10,0,3,10,2,1,24
3,31,77,10,0,3,1,2,1,17
3,31,77,10,0,2,1,2,1,38
3,31,77,10,0,3,1,2,1,25
3,31,77,10,0,2,1,2,1,21
3,31,77,10,0,1,1,2,1,8
3,31,77,10,0,3,4,2,1,20
3,31,77,10,0,1,1,2,1,10
3,31,77,10,0,3,4,2,1,8
3,31,77,10,0,2,1,2,1,3
3,31,77,10,0,1,4,2,1,6
3,31,77,10,0,3,1,2,1,6
1,32,38,15,1,3,8,3,1,13
1,32,38,15,1,3,5,3,1,5
1,32,38,15,1,2,1,3,1,34
1,32,38,15,1,1,10,3,1,18
1,32,38,15,1,2,1,3,1,37
1,32,38,15,1,3,5,3,1,18
1,32,38,15,1,3,5,3,1,19
1,32,38,15,1,3,5,3,1,12
1,32,38,15,1,3,7,3,1,4
1,32,38,15,1,1,10,3,1,9
1,32,38,15,1,1,8,3,1,4
1,32,38,15,1,2,6,3,1,33
1,32,38,15,1,3,5,3,1,25
1,32,38,15,1,3,2,3,1,19
1,32,38,15,1,1,4,3,1,37
1,32,38,15,1,3,8,3,1,35
1,32,38,15,1,3,5,3,1,17
1,32,38,15,1,3,10,3,1,10
1,32,38,15,1,1,5,3,1,6
1,32,38,15,1,1,5,3,1,25
1,32,38,15,1,1,5,3,1,35
1,32,38,15,1,1,5,3,1,16
1,32,38,15,1,3,1,3,1,34
1,32,38,15,1,1,7,3,1,14
1,32,38,15,1,3,5,3,1,19
1,32,38,15,1,1,8,3,1,17
1,32,38,15,1,3,1,3,1,14
1,32,38,15,1,2,5,3,1,23
1,32,38,15,1,3,1,3,1,15
1,32,38,15,1,3,1,3,1,31
1,32,38,15,1,1,11,3,1,2
1,32,38,15,1,3,7,3,1,10
1,32,38,15,1,1,8,3,1,12
1,32,38,15,1,3,8,3,1,31
1,32,38,15,1,3,5,3,1,17
1,32,38,15,1,3,5,3,1,22
1,32,38,15,1,2,1,3,1,18
1,32,38,15,1,3,5,3,1,42
1,32,38,15,1,1,5,3,1,8
1,32,38,15,1,2,5,3,1,36
1,32,38,15,1,3,6,3,1,23
1,32,38,15,1,3,2,3,1,40
1,32,38,15,1,3,10,3,1,32
1,32,38,15,1,1,8,3,1,8
1,32,38,15,1,2,5,3,1,35
1,32,38,15,1,3,1,3,1,46
1,32,38,15,1,3,1,3,1,13
1,32,38,15,1,2,1,3,1,52
1,32,38,15,1,3,5,3,1,34
1,32,38,15,1,3,5,3,1,21
1,32,38,15,1,2,1,3,1,32
1,32,38,15,1,3,7,3,1,17
1,32,38,15,1,1,1,3,1,1
1,32,38,15,1,3,1,3,1,31
1,32,38,15,1,3,5,3,1,8
1,32,38,15,1,3,1,3,1,13
1,32,38,15,1,1,5,3,1,24
2,32,65,15,1,3,1,3,1,20
2,32,65,15,1,2,5,3,1,16
2,32,65,15,1,2,8,3,1,46
2,32,65,15,1,1,7,3,1,2
2,32,65,15,1,1,5,3,1,12
2,32,65,15,1,3,7,3,1,29
2,32,65,15,1,1,10,3,1,14
2,32,65,15,1,1,8,3,1,40
2,32,65,15,1,2,1,3,1,38
2,32,65,15,1,1,5,3,1,7
2,32,65,15,1,1,8,3,1,13
2,32,65,15,1,3,5,3,1,16
2,32,65,15,1,3,5,3,1,25
2,32,65,15,1,1,10,3,1,1
2,32,65,15,1,2,1,3,1,54
2,32,65,15,1,3,5,3,1,13
2,32,65,15,1,3,11,3,1,18
2,32,65,15,1,1,10,3,1,16
2,32,65,15,1,2,10,3,1,47
2,32,65,15,1,3,5,3,1,23
2,32,65,15,1,2,1,3,1,38
2,32,65,15,1,1,1,3,1,5
2,32,65,15,1,1,5,3,1,14
2,32,65,15,1,2,1,3,1,17
2,32,65,15,1,2,1,3,1,34
2,32,65,15,1,3,5,3,1,27
2,32,65,15,1,1,5,3,1,22
2,32,65,15,1,3,5,3,1,29
2,32,65,15,1,1,2,3,1,17
2,32,65,15,1,2,5,3,1,30
2,32,65,15,1,1,1,3,1,6
2,32,65,15,1,3,5,3,1,33
2,32,65,15,1,3,6,3,1,22
2,32,65,15,1,1,1,3,1,30
2,32,65,15,1,3,1,3,1,11
2,32,65,15,1,3,1,3,1,21
2,32,65,15,1,3,5,3,1,16
2,32,65,15,1,1,10,3,1,21
2,32,65,15,1,3,1,3,1,10
2,32,65,15,1,3,5,3,1,16
2,32,65,15,1,3,5,3,1,9
2,32,65,15,1,3,2,3,1,17
2,32,65,15,1,3,1,3,1,10
2,32,65,15,1,1,5,3,1,24
2,32,65,15,1,3,1,3,1,36
2,32,65,15,1,3,2,3,1,13
2,32,65,15,1,3,5,3,1,34
2,32,65,15,1,3,1,3,1,14
2,32,65,15,1,2,1,3,1,45
2,32,65,15,1,3,5,3,1,15
2,32,65,15,1,1,5,3,1,33
2,32,65,15,1,3,5,3,1,11
2,32,65,15,1,1,5,3,1,13
2,32,65,15,1,3,10,3,1,46
2,32,65,15,1,2,5,3,1,24
2,32,65,15,1,1,8,3,1,10
2,32,65,15,1,3,5,3,1,30
2,32,65,15,1,1,5,3,1,18
2,32,65,15,1,1,7,3,1,19
2,32,65,15,1,1,4,3,1,16
2,32,65,15,1,1,5,3,1,9
2,32,65,15,1,3,1,3,1,23
2,32,65,15,1,3,10,3,1,32
2,32,65,15,1,3,5,3,1,11
2,32,65,15,1,1,1,3,1,22
3,32,65,14,1,3,5,3,1,9
3,32,65,14,1,3,5,3,1,40
3,32,65,14,1,2,5,3,1,37
3,32,65,14,1,2,10,3,1,62
3,32,65,14,1,3,7,3,1,23
3,32,65,14,1,3,1,3,1,8
3,32,65,14,1,3,5,3,1,10
3,32,65,14,1,3,10,3,1,37
3,32,65,14,1,1,5,3,1,8
3,32,65,14,1,3,1,3,1,3
3,32,65,14,1,3,5,3,1,21
3,32,65,14,1,2,1,3,1,22
3,32,65,14,1,1,7,3,1,13
3,32,65,14,1,3,5,3,1,37
3,32,65,14,1,2,5,3,1,9
3,32,65,14,1,1,4,3,1,2
3,32,65,14,1,3,5,3,1,5
3,32,65,14,1,1,10,3,1,11
3,32,65,14,1,3,5,3,1,1
3,32,65,14,1,1,5,3,1,12
3,32,65,14,1,1,5,3,1,8
3,32,65,14,1,3,1,3,1,11
3,32,65,14,1,3,2,3,1,21
3,32,65,14,1,3,5,3,1,8
3,32,65,14,1,3,10,3,1,20
3,32,65,14,1,1,1,3,1,7
3,32,65,14,1,3,7,3,1,33
3,32,65,14,1,3,5,3,1,16
3,32,65,14,1,3,1,3,1,19
3,32,65,14,1,2,1,3,1,14
3,32,65,14,1,3,5,3,1,27
3,32,65,14,1,2,11,3,1,7
3,32,65,14,1,2,5,3,1,20
3,32,65,14,1,3,10,3,1,15
3,32,65,14,1,1,1,3,1,16
3,32,65,14,1,3,6,3,1,21
3,32,65,14,1,1,1,3,1,17
3,32,65,14,1,2,1,3,1,3
3,32,65,14,1,3,1,3,1,26
3,32,65,14,1,3,5,3,1,16
3,32,65,14,1,1,1,3,1,14
3,32,65,14,1,1,1,3,1,3
3,32,65,14,1,3,10,3,1,24
3,32,65,14,1,3,2,3,1,39
3,32,65,14,1,3,10,3,1,37
3,32,65,14,1,3,1,3,1,26
3,32,65,14,1,1,10,3,1,13
3,32,65,14,1,2,1,3,1,17
3,32,65,14,1,1,1,3,1,4
3,32,65,14,1,3,1,3,1,18
3,32,65,14,1,3,7,3,1,25
3,32,65,14,1,1,8,3,1,17
3,32,65,14,1,3,11,3,1,23
3,32,65,14,1,3,5,3,1,23
3,32,65,14,1,1,5,3,1,2
3,32,65,14,1,1,5,3,1,9
3,32,65,14,1,3,5,3,1,28
3,32,65,14,1,3,7,3,1,38
3,32,65,14,1,3,11,3,1,21
3,32,65,14,1,2,11,3,1,37
3,32,65,14,1,3,5,3,1,36
3,32,65,14,1,3,7,3,1,41
3,32,65,14,1,3,5,3,1,31
3,32,65,14,1,1,5,3,1,5
3,32,65,14,1,2,1,3,1,40
3,32,65,14,1,1,5,3,1,7
3,32,65,14,1,3,5,3,1,16
1,33,22,22,1,3,1,1,2,33
1,33,22,22,0,3,1,1,2,26
1,33,22,22,0,3,6,1,2,13
1,33,22,22,1,3,1,1,2,25
1,33,22,22,1,2,1,1,2,22
1,33,22,22,1,2,5,1,2,23
1,33,22,22,1,3,1,1,2,15
1,33,22,22,1,3,5,1,2,17
1,33,22,22,0,2,1,1,2,52
1,33,22,22,1,3,6,1,2,16
1,33,22,22,0,3,1,1,2,1
1,33,22,22,1,3,1,1,2,16
1,33,22,22,1,3,5,1,2,24
1,33,22,22,0,3,1,1,2,9
1,33,22,22,0,2,1,1,2,34
1,33,22,22,1,3,1,1,2,15
1,33,22,22,1,1,1,1,2,2
1,33,22,22,1,1,1,1,2,1
1,33,22,22,0,2,1,1,2,32
1,33,22,22,1,2,1,1,2,34
1,33,22,22,1,1,5,1,2,9
1,33,22,22,1,2,1,1,2,41
1,33,22,22,0,1,4,1,2,32
1,33,22,22,0,1,1,1,2,17
1,33,22,22,1,2,5,1,2,31
1,33,22,22,0,3,11,1,2,28
1,33,22,22,0,3,1,1,2,17
1,33,22,22,1,1,1,1,2,13
1,33,22,22,1,3,5,1,2,29
1,33,22,22,1,3,5,1,2,19
1,33,22,22,0,2,1,1,2,35
1,33,22,22,1,2,1,1,2,49
1,33,22,22,1,2,1,1,2,54
1,33,22,22,1,3,5,1,2,18
1,33,22,22,1,3,1,1,2,27
1,33,22,22,1,3,1,1,2,20
1,33,22,22,1,2,1,1,2,19
1,33,22,22,0,1,1,1,2,12
1,33,22,22,1,3,1,1,2,30
1,33,22,22,0,3,1,1,2,14
1,33,22,22,0,3,1,1,2,31
1,33,22,22,1,3,1,1,2,16
1,33,22,22,1,2,1,1,2,41
1,33,22,22,1,3,5,1,2,22
1,33,22,22,0,3,1,1,2,14
1,33,22,22,0,3,1,1,2,21
1,33,22,22,0,2,1,1,2,42
1,33,22,22,1,3,1,1,2,12
1,33,22,22,1,3,1,1,2,38
1,33,22,22,1,3,1,1,2,31
1,33,22,22,0,3,8,1,2,7
1,33,22,22,1,2,1,1,2,36
2,33,57,23,1,3,1,1,2,41
2,33,57,23,0,1,5,1,2,19
2,33,57,23,0,3,1,1,2,36
2,33,57,23,1,1,1,1,2,3
2,33,57,23,1,3,1,1,2,31
2,33,57,23,0,3,5,1,2,4
2,33,57,23,1,3,1,1,2,29
2,33,57,23,1,2,5,1,2,27
2,33,57,23,0,3,1,1,2,11
2,33,57,23,1,2,1,1,2,31
2,33,57,23,1,1,5,1,2,12
2,33,57,23,0,3,1,1,2,8
2,33,57,23,0,3,1,1,2,12
2,33,57,23,1,1,1,1,2,4
2,33,57,23,0,2,1,1,2,16
2,33,57,23,0,3,11,1,2,1
2,33,57,23,0,1,1,1,2,6
2,33,57,23,1,3,1,1,2,44
2,33,57,23,0,2,4,1,2,18
2,33,57,23,0,3,9,1,2,34
2,33,57,23,0,1,1,1,2,5
2,33,57,23,0,1,5,1,2,7
2,33,57,23,1,3,1,1,2,36
2,33,57,23,1,3,1,1,2,15
2,33,57,23,1,3,5,1,2,4
2,33,57,23,0,1,10,1,2,1
2,33,57,23,0,3,1,1,2,3
2,33,57,23,1,3,1,1,2,36
2,33,57,23,0,1,1,1,2,2
2,33,57,23,0,3,1,1,2,2
2,33,57,23,1,3,1,1,2,35
2,33,57,23,0,3,1,1,2,34
2,33,57,23,1,3,1,1,2,37
2,33,57,23,1,1,1,1,2,20
2,33,57,23,1,1,4,1,2,14
2,33,57,23,0,1,1,1,2,3
2,33,57,23,1,2,1,1,2,45
2,33,57,23,0,3,5,1,2,1
2,33,57,23,1,3,1,1,2,23
2,33,57,23,0,1,5,1,2,19
2,33,57,23,0,2,1,1,2,17
2,33,57,23,1,2,1,1,2,25
2,33,57,23,1,2,8,1,2,26
2,33,57,23,0,2,1,1,2,20
2,33,57,23,0,3,5,1,2,22
2,33,57,23,0,3,1,1,2,30
2,33,57,23,1,2,5,1,2,28
2,33,57,23,0,3,10,1,2,27
2,33,57,23,0,3,5,1,2,31
2,33,57,23,0,1,1,1,2,4
2,33,57,23,0,2,1,1,2,36
2,33,57,23,0,1,1,1,2,9
2,33,57,23,0,2,1,1,2,3
2,33,57,23,0,1,8,1,2,11
2,33,57,23,0,3,11,1,2,9
2,33,57,23,1,2,1,1,2,42
2,33,57,23,0,3,1,1,2,25
2,33,57,23,0,3,1,1,2,18
2,33,57,23,0,2,1,1,2,19
2,33,57,23,0,1,8,1,2,8
2,33,57,23,0,3,4,1,2,12
2,33,57,23,1,3,5,1,2,18
2,33,57,23,0,3,4,1,2,40
2,33,57,23,1,2,5,1,2,56
2,33,57,23,1,2,1,1,2,40
2,33,57,23,1,3,5,1,2,2
2,33,57,23,1,1,10,1,2,11
3,33,57,16,1,3,1,1,2,11
3,33,57,16,0,3,1,1,2,18
3,33,57,16,0,2,1,1,2,45
3,33,57,16,1,3,5,1,2,30
3,33,57,16,0,1,1,1,2,7
3,33,57,16,0,3,1,1,2,17
3,33,57,16,0,3,5,1,2,12
3,33,57,16,0,2,5,1,2,39
3,33,57,16,0,1,1,1,2,15
3,33,57,16,0,2,1,1,2,40
3,33,57,16,1,3,1,1,2,22
3,33,57,16,0,3,5,1,2,12
3,33,57,16,0,3,1,1,2,23
3,33,57,16,0,1,4,1,2,17
3,33,57,16,1,3,1,1,2,34
3,33,57,16,0,3,1,1,2,8
3,33,57,16,1,3,1,1,2,23
3,33,57,16,0,1,1,1,2,12
3,33,57,16,1,2,1,1,2,49
3,33,57,16,1,2,5,1,2,39
3,33,57,16,1,3,1,1,2,14
3,33,57,16,1,3,5,1,2,30
3,33,57,16,0,3,6,1,2,8
3,33,57,16,0,2,1,1,2,22
3,33,57,16,0,3,1,1,2,15
3,33,57,16,0,3,1,1,2,28
3,33,57,16,1,2,1,1,2,34
3,33,57,16,1,3,1,1,2,32
3,33,57,16,1,1,1,1,2,2
3,33,57,16,0,1,1,1,2,4
3,33,57,16,0,1,1,1,2,1
3,33,57,16,0,1,1,1,2,11
3,33,57,16,1,3,1,1,2,23
3,33,57,16,1,1,1,1,2,14
3,33,57,16,1,1,1,1,2,12
3,33,57,16,0,2,1,1,2,29
3,33,57,16,0,1,1,1,2,16
3,33,57,16,1,1,10,1,2,23
3,33,57,16,0,1,1,1,2,7
3,33,57,16,0,2,1,1,2,10
3,33,57,16,0,2,1,1,2,27
3,33,57,16,0,1,1,1,2,4
3,33,57,16,0,1,1,1,2,9
3,33,57,16,0,1,4,1,2,17
3,33,57,16,0,1,1,1,2,1
3,33,57,16,0,3,1,1,2,11
3,33,57,16,0,3,1,1,2,23
3,33,57,16,1,1,1,1,2,18
3,33,57,16,1,3,1,1,2,6
3,33,57,16,1,2,1,1,2,18
3,33,57,16,0,3,1,1,2,20
3,33,57,16,1,2,1,1,2,34
3,33,57,16,1,3,1,1,2,17
3,33,57,16,0,3,4,1,2,16
3,33,57,16,1,3,1,1,2,27
3,33,57,16,1,3,1,1,2,26
3,33,57,16,0,3,1,1,2,10
3,33,57,16,0,3,1,1,2,30
3,33,57,16,0,1,5,1,2,5
3,33,57,16,0,1,1,1,2,15
3,33,57,16,1,3,1,1,2,16
1,34,19,24,1,3,1,1,1,3
1,34,19,24,1,3,5,1,1,17
1,34,19,24,0,2,5,1,1,23
1,34,19,24,1,2,1,1,1,53
1,34,19,24,1,1,7,1,1,18
1,34,19,24,0,3,1,1,1,23
1,34,19,24,1,2,1,1,1,26
1,34,19,24,1,2,5,1,1,31
1,34,19,24,0,2,1,1,1,14
1,34,19,24,1,3,2,1,1,26
1,34,19,24,1,3,1,1,1,26
1,34,19,24,1,3,11,1,1,3
1,34,19,24,1,3,11,1,1,21
1,34,19,24,0,3,1,1,1,22
1,34,19,24,1,2,1,1,1,24
1,34,19,24,0,3,1,1,1,15
1,34,19,24,1,3,7,1,1,30
1,34,19,24,0,1,1,1,1,13
1,34,19,24,1,3,5,1,1,26
1,34,19,24,0,2,7,1,1,35
